time	manip	gran	press	averat	laba	proba	StZn	cell_1	cell_2	cell_3
318	0	1	0	1	1	0	2	3	0	0	
319	0	1	0	1	1	0	2	3	0	0	
320	0	1	0	1	1	0	2	3	0	0	
321	0	2	0	1	0	0	2	4	0	0	
322	0	2	0	1	0	0	2	4	0	0	
323	0	2	0	1	0	0	2	4	0	0	
324	0	2	0	1	0	0	2	4	0	0	
325	0	2	0	1	0	0	2	4	0	0	
326	0	2	0	1	0	0	2	4	0	0	
327	0	2	0	1	0	0	2	4	0	0	
328	0	2	0	1	0	0	2	4	0	0	
329	1	2	0	3	0	0	2	4	0	0	
330	1	2	0	3	0	0	2	4	0	0	
331	0	2	0	3	0	1	2	4	0	0	
332	1	3	0	0	0	1	2	4	0	0	
333	1	3	0	0	1	2	2	4	0	0	
334	1	3	0	0	1	2	2	4	0	0	
335	1	0	0	1	1	0	2	4	0	0	
336	1	0	0	1	1	0	2	4	0	0	
337	1	0	0	1	1	0	2	4	0	0	
338	0	0	0	1	1	0	2	4	3	0	
339	0	0	0	1	1	0	2	4	3	0	
340	0	0	0	1	1	0	2	4	3	0	
341	0	0	0	2	1	0	2	4	3	0	
342	0	0	0	2	1	0	2	4	3	0	
343	1	0	0	0	0	0	2	4	4	0	
344	1	0	0	0	0	0	2	4	4	0	
345	1	0	0	0	0	1	0	4	4	0	
346	1	0	0	1	0	1	0	0	4	0	
347	1	0	0	1	1	2	0	0	4	0	
348	1	0	0	2	1	2	0	0	4	0	
349	1	0	0	2	1	0	1	0	4	0	
350	1	0	0	2	1	0	1	0	4	0	
351	1	0	0	2	1	0	1	0	4	0	
352	0	0	0	2	1	0	2	3	4	0	
353	0	0	0	2	1	0	2	3	4	0	
354	0	0	0	2	1	0	2	3	4	0	
355	0	0	0	2	1	0	2	3	4	0	
356	0	0	0	2	1	0	2	3	4	0	
357	0	0	0	2	1	0	2	3	4	0	
358	1	0	0	0	0	0	2	4	4	0	
359	1	0	0	0	0	0	2	4	4	0	
360	1	0	0	0	0	1	0	4	4	0	
361	1	0	0	1	0	1	0	0	4	0	
362	1	0	0	1	1	2	0	0	4	0	
363	1	0	0	1	1	2	0	0	4	0	
364	1	0	0	2	1	0	1	0	4	0	
365	1	0	0	2	1	0	1	0	4	0	
366	1	0	0	2	1	0	1	0	4	0	
